Date,Asset_ID,Daily_Degradation,Cumulative_Degradation,AHI_Predicted,Power_kWh,Model,Role
2025-08-25,FCU_05,0.1447172,29.0957,30.8743,5.6292,RF,train
2025-08-26,FCU_05,0.14054001,29.2362,30.7338,5.4201,RF,train
2025-08-27,FCU_05,0.14223418,29.3784,30.5916,5.5203,RF,train
2025-08-28,FCU_05,0.14295267,29.5214,30.4486,5.6753,RF,train
2025-08-29,FCU_05,0.13982741,29.6612,30.3088,5.4849,RF,train
2025-08-30,FCU_05,0.13840951,29.7996,30.1704,5.4507,RF,train
2025-08-31,FCU_05,0.13788521,29.9375,30.0325,5.5016,RF,train
2025-09-01,FCU_05,0.13569497,30.0732,29.8968,5.3693,RF,train
2025-09-02,FCU_05,0.13691472,30.2101,29.7599,5.332,RF,train
2025-09-03,FCU_05,0.13614623,30.3463,29.6237,5.2771,RF,train
2025-09-04,FCU_05,0.1349614,30.4812,29.4888,5.2591,RF,train
2025-09-05,FCU_05,0.13283514,30.6141,29.3559,5.1059,RF,train
2025-09-06,FCU_05,0.13250996,30.7466,29.2234,5.1126,RF,train
2025-09-07,FCU_05,0.13051988,30.8771,29.0929,5.1762,RF,train
2025-09-08,FCU_05,0.1303068,31.0074,28.9626,5.081,RF,train
2025-09-09,FCU_05,0.12780211,31.1352,28.8348,5.0198,RF,train
2025-09-10,FCU_05,0.12681049,31.262,28.708,4.963,RF,train
2025-09-11,FCU_05,0.12433622,31.3864,28.5836,4.8235,RF,train
2025-09-12,FCU_05,0.11403088,31.5004,28.4696,4.9018,RF,train
2025-09-13,FCU_05,0.11893688,31.6193,28.3507,4.7861,RF,train
2025-09-14,FCU_05,0.1198586,31.7392,28.2308,4.7377,RF,train
2025-09-15,FCU_05,0.0560689,31.7953,28.1747,4.4845,RF,train
2025-09-16,FCU_05,0.11724831,31.9125,28.0575,4.6066,RF,train
2025-09-17,FCU_05,0.1201623,32.0327,27.9373,4.7232,RF,train
2025-09-18,FCU_05,0.11337048,32.146,27.824,4.6803,RF,train
2025-09-19,FCU_05,0.11864402,32.2647,27.7053,4.588,RF,train
2025-09-20,FCU_05,0.11641074,32.3811,27.5889,4.3627,RF,train
2025-09-21,FCU_05,0.11734391,32.4984,27.4716,4.4956,RF,train
2025-09-22,FCU_05,0.1144779,32.6129,27.3571,4.327,RF,train
2025-09-23,FCU_05,0.11476005,32.7277,27.2423,4.4522,RF,train
2025-09-24,FCU_05,0.11234212,32.84,27.13,4.2086,RF,train
2025-09-25,FCU_05,0.11263315,32.9526,27.0174,4.3966,RF,train
2025-09-26,FCU_05,0.11154083,33.0642,26.9058,4.2009,RF,train
2025-09-27,FCU_05,0.10018065,33.1644,26.8056,4.1844,RF,train
2025-09-28,FCU_05,0.11055857,33.2749,26.6951,4.1789,RF,train
2025-09-29,FCU_05,0.10672593,33.3817,26.5883,4.0438,RF,train
2025-09-30,FCU_05,0.10546422,33.4871,26.4829,4.0562,RF,train
2025-10-01,FCU_05,0.10333348,33.5904,26.3796,3.8545,RF,train
2025-10-02,FCU_05,0.10531627,33.6958,26.2742,4.0729,RF,train
2025-10-03,FCU_05,0.10393856,33.7997,26.1703,3.9717,RF,train
2025-10-04,FCU_05,0.10018721,33.8999,26.0701,3.7383,RF,train
2025-10-05,FCU_05,0.10293505,34.0028,25.9672,3.9442,RF,train
2025-10-06,FCU_05,0.1000174,34.1028,25.8672,3.7705,RF,train
2025-10-07,FCU_05,0.0980711,34.2009,25.7691,3.6463,RF,train
2025-10-08,FCU_05,0.09873112,34.2996,25.6704,3.7179,RF,train
2025-10-09,FCU_05,0.09578205,34.3954,25.5746,3.5905,RF,train
2025-10-10,FCU_05,0.09506479,34.4905,25.4795,3.578,RF,train
2025-10-11,FCU_05,0.09467723,34.5852,25.3848,3.5403,RF,train
2025-10-12,FCU_05,0.09216129,34.6773,25.2927,3.4323,RF,train
2025-10-13,FCU_05,0.0912395,34.7686,25.2014,3.4229,RF,train
2025-10-14,FCU_05,0.09193168,34.8605,25.1095,3.5443,RF,train
2025-10-15,FCU_05,0.09170715,34.9522,25.0178,3.444,RF,train
2025-10-16,FCU_05,0.08962034,35.0418,24.9282,3.3411,RF,train
2025-10-17,FCU_05,0.08678477,35.1286,24.8414,3.2003,RF,train
2025-10-18,FCU_05,0.08655282,35.2152,24.7548,3.2578,RF,train
2025-10-19,FCU_05,0.08540521,35.3006,24.6694,3.2617,RF,train
2025-10-20,FCU_05,0.08383007,35.3844,24.5856,3.2851,RF,train
2025-10-21,FCU_05,0.0854409,35.4698,24.5002,3.1484,RF,train
2025-10-22,FCU_05,0.08521692,35.5551,24.4149,3.164,RF,train
2025-10-23,FCU_05,0.08527386,35.6403,24.3297,3.1981,RF,train
2025-10-24,FCU_05,0.0846833,35.725,24.245,3.056,RF,train
2025-10-25,FCU_05,0.08289144,35.8079,24.1621,2.9306,RF,train
2025-10-26,FCU_05,0.08087472,35.8888,24.0812,2.9769,RF,train
2025-10-27,FCU_05,0.08115548,35.9699,24.0001,3.0243,RF,train
2025-10-28,FCU_05,0.07675463,36.0467,23.9233,2.8661,RF,train
2025-10-29,FCU_05,0.07764881,36.1243,23.8457,2.8621,RF,train
2025-10-30,FCU_05,0.07457616,36.1989,23.7711,2.7396,RF,train
2025-10-31,FCU_05,0.07138475,36.2703,23.6997,2.7583,RF,train
2025-11-01,FCU_05,0.07042401,36.3407,23.6293,2.7992,RF,train
2025-11-02,FCU_05,0.07336623,36.4141,23.5559,2.7971,RF,train
2025-11-03,FCU_05,0.07318508,36.4873,23.4827,2.7017,RF,train
2025-11-04,FCU_05,0.0735141,36.5608,23.4092,2.777,RF,train
2025-11-05,FCU_05,0.07242591,36.6332,23.3368,2.4623,RF,train
2025-11-06,FCU_05,0.07162071,36.7048,23.2652,2.5897,RF,train
2025-11-07,FCU_05,0.06865732,36.7735,23.1965,2.3851,RF,train
2025-11-08,FCU_05,0.06860505,36.8421,23.1279,2.5352,RF,train
2025-11-09,FCU_05,0.06778898,36.9099,23.0601,2.4911,RF,train
2025-11-10,FCU_05,0.06830245,36.9782,22.9918,2.4137,RF,train
2025-11-11,FCU_05,0.06674002,37.0449,22.9251,2.43,RF,train
2025-11-12,FCU_05,0.06865609,37.1136,22.8564,2.4782,RF,train
2025-11-13,FCU_05,0.06465079,37.1782,22.7918,2.2713,RF,train
2025-11-14,FCU_05,0.0659717,37.2442,22.7258,2.3625,RF,train
2025-11-15,FCU_05,0.06605963,37.3103,22.6597,2.3989,RF,train
2025-11-16,FCU_05,0.06751858,37.3778,22.5922,2.257,RF,train
2025-11-17,FCU_05,0.06346225,37.4413,22.5287,2.2608,RF,train
2025-11-18,FCU_05,0.06256422,37.5038,22.4662,2.2426,RF,train
2025-11-19,FCU_05,0.06080047,37.5646,22.4054,2.1548,RF,train
2025-11-20,FCU_05,0.06226473,37.6269,22.3431,2.2931,RF,train
2025-11-21,FCU_05,0.06174295,37.6886,22.2814,2.2837,RF,train
2025-11-22,FCU_05,0.06211992,37.7507,22.2193,2.2907,RF,train
2025-11-23,FCU_05,0.06048896,37.8112,22.1588,2.1825,RF,train
2025-11-24,FCU_05,0.06006311,37.8713,22.0987,2.1629,RF,train
2025-11-25,FCU_05,0.05956625,37.9309,22.0391,2.1199,RF,train
2025-11-26,FCU_05,0.05796965,37.9888,21.9812,2.0481,RF,train
2025-11-27,FCU_05,0.05602198,38.0449,21.9251,1.9578,RF,train
2025-11-28,FCU_05,0.05679027,38.1016,21.8684,1.9958,RF,train
2025-11-29,FCU_05,0.05768755,38.1593,21.8107,2.0339,RF,train
2025-11-30,FCU_05,0.05703576,38.2164,21.7536,2.0036,RF,train
2025-12-01,FCU_05,0.0590098,38.2754,21.6946,2.1009,RF,train
2025-12-02,FCU_05,0.05512365,38.3305,21.6395,1.9377,RF,train
2025-12-03,FCU_05,0.05815611,38.3887,21.5813,2.0513,RF,train
2025-12-04,FCU_05,0.05441707,38.4431,21.5269,1.9073,RF,train
2025-12-05,FCU_05,0.0544157,38.4975,21.4725,1.9088,RF,train
2025-12-06,FCU_05,0.05430439,38.5518,21.4182,1.93,RF,train
2025-12-07,FCU_05,0.05676539,38.6086,21.3614,1.982,RF,train
2025-12-08,FCU_05,0.05443433,38.663,21.307,1.9083,RF,train
2025-12-09,FCU_05,0.05477343,38.7178,21.2522,1.9227,RF,train
2025-12-10,FCU_05,0.05436161,38.7721,21.1979,1.8959,RF,train
2025-12-11,FCU_05,0.05713851,38.8293,21.1407,2.0021,RF,train
2025-12-12,FCU_05,0.05877515,38.888,21.082,2.0633,RF,train
2025-12-13,FCU_05,0.05310849,38.9412,21.0288,1.8641,RF,train
2025-12-14,FCU_05,0.05310219,38.9943,20.9757,1.8692,RF,train
2025-12-15,FCU_05,0.05602473,39.0503,20.9197,1.9523,RF,train
2025-12-16,FCU_05,0.05388633,39.1042,20.8658,1.8678,RF,train
2025-12-17,FCU_05,0.05294925,39.1571,20.8129,1.8382,RF,train
2025-12-18,FCU_05,0.05472661,39.2118,20.7582,1.9516,RF,train
2025-12-19,FCU_05,0.05314681,39.265,20.705,1.846,RF,train
2025-12-20,FCU_05,0.05275795,39.3177,20.6523,1.8232,RF,train
2025-12-21,FCU_05,0.05263033,39.3704,20.5996,1.7896,RF,train
2025-12-22,FCU_05,0.05667958,39.4271,20.5429,1.959,RF,train
2025-12-23,FCU_05,0.05607831,39.4831,20.4869,1.9494,RF,train
2025-12-24,FCU_05,0.05454254,39.5377,20.4323,1.8998,RF,train
2025-12-25,FCU_05,0.04459204,39.5823,20.3877,1.9748,RF,train
2025-12-26,FCU_05,0.05379082,39.6361,20.3339,1.8522,RF,train
2025-12-27,FCU_05,0.05254387,39.6886,20.2814,1.8296,RF,train
2025-12-28,FCU_05,0.05619026,39.7448,20.2252,1.958,RF,train
2025-12-29,FCU_05,0.05280896,39.7976,20.1724,1.8045,RF,train
2025-12-30,FCU_05,0.05413914,39.8517,20.1183,1.8692,RF,train
2025-12-31,FCU_05,0.05393157,39.9057,20.0643,1.8583,RF,train
2025-01-01,FCU_06,0.01529857,0.0153,83.9547,1.8444,RF,train
2025-01-02,FCU_06,0.01537155,0.0307,83.9393,1.9285,RF,train
2025-01-03,FCU_06,0.01549816,0.0462,83.9238,1.9516,RF,train
2025-01-04,FCU_06,0.01530542,0.0615,83.9085,1.8684,RF,train
2025-01-05,FCU_06,0.01547219,0.0769,83.8931,1.9556,RF,train
2025-01-06,FCU_06,0.01551428,0.0925,83.8775,1.9239,RF,train
2025-01-07,FCU_06,0.0171278,0.1096,83.8604,2.173,RF,train
2025-01-08,FCU_06,0.01695382,0.1265,83.8435,2.1431,RF,train
2025-01-09,FCU_06,0.01737323,0.1439,83.8261,2.1949,RF,train
2025-01-10,FCU_06,0.01614299,0.1601,83.8099,2.0038,RF,train
2025-01-11,FCU_06,0.01691838,0.177,83.793,2.1286,RF,train
2025-01-12,FCU_06,0.01681955,0.1938,83.7762,2.0698,RF,train
2025-01-13,FCU_06,0.01739724,0.2112,83.7588,2.1651,RF,train
2025-01-14,FCU_06,0.01776188,0.229,83.741,2.2069,RF,train
2025-01-15,FCU_06,0.01690981,0.2459,83.7241,2.0961,RF,train
2025-01-16,FCU_06,0.0250791,0.2709,83.6991,2.2219,RF,train
2025-01-17,FCU_06,0.01707097,0.288,83.682,2.1324,RF,train
2025-01-18,FCU_06,0.01735486,0.3054,83.6646,2.1674,RF,train
2025-01-19,FCU_06,0.01840708,0.3238,83.6462,2.3204,RF,train
2025-01-20,FCU_06,0.01843642,0.3422,83.6278,2.2709,RF,train
2025-01-21,FCU_06,0.01844975,0.3607,83.6093,2.272,RF,train
2025-01-22,FCU_06,0.01854023,0.3792,83.5908,2.2755,RF,train
2025-01-23,FCU_06,0.01866256,0.3979,83.5721,2.3498,RF,train
2025-01-24,FCU_06,0.01929349,0.4172,83.5528,2.4046,RF,train
2025-01-25,FCU_06,0.02024145,0.4374,83.5326,2.5311,RF,train
2025-01-26,FCU_06,0.01969021,0.4571,83.5129,2.3966,RF,train
2025-01-27,FCU_06,0.02048919,0.4776,83.4924,2.5816,RF,train
2025-01-28,FCU_06,0.01983443,0.4974,83.4726,2.3961,RF,train
2025-01-29,FCU_06,0.02075539,0.5182,83.4518,2.5348,RF,train
2025-01-30,FCU_06,0.02093003,0.5391,83.4309,2.5281,RF,train
2025-01-31,FCU_06,0.02082049,0.5599,83.4101,2.6453,RF,train
2025-02-01,FCU_06,0.02117429,0.5811,83.3889,2.6701,RF,train
2025-02-02,FCU_06,0.02145958,0.6026,83.3674,2.703,RF,train
2025-02-03,FCU_06,0.02282486,0.6254,83.3446,2.7519,RF,train
2025-02-04,FCU_06,0.02312731,0.6485,83.3215,2.7368,RF,train
2025-02-05,FCU_06,0.02301963,0.6715,83.2985,2.8035,RF,train
2025-02-06,FCU_06,0.02286549,0.6944,83.2756,2.7846,RF,train
2025-02-07,FCU_06,0.0237594,0.7182,83.2518,2.9423,RF,train
2025-02-08,FCU_06,0.02520703,0.7434,83.2266,2.7974,RF,train
2025-02-09,FCU_06,0.02405821,0.7674,83.2026,2.8231,RF,train
2025-02-10,FCU_06,0.02427064,0.7917,83.1783,2.9304,RF,train
2025-02-11,FCU_06,0.0243891,0.8161,83.1539,2.9417,RF,train
2025-02-12,FCU_06,0.0255787,0.8417,83.1283,3.1294,RF,train
2025-02-13,FCU_06,0.025583,0.8672,83.1028,3.0197,RF,train
2025-02-14,FCU_06,0.02563832,0.8929,83.0771,2.9659,RF,train
2025-02-15,FCU_06,0.02568657,0.9186,83.0514,3.2081,RF,train
2025-02-16,FCU_06,0.02542595,0.944,83.026,3.1273,RF,train
2025-02-17,FCU_06,0.0269844,0.971,82.999,3.2339,RF,train
2025-02-18,FCU_06,0.02676299,0.9977,82.9723,3.2505,RF,train
2025-02-19,FCU_06,0.0266513,1.0244,82.9456,3.1242,RF,train
2025-02-20,FCU_06,0.02766993,1.0521,82.9179,3.3326,RF,train
2025-02-21,FCU_06,0.02789352,1.08,82.89,3.2959,RF,train
2025-02-22,FCU_06,0.02924079,1.1092,82.8608,3.2704,RF,train
2025-02-23,FCU_06,0.02957416,1.1388,82.8312,3.4549,RF,train
2025-02-24,FCU_06,0.02931966,1.1681,82.8019,3.3974,RF,train
2025-02-25,FCU_06,0.02955645,1.1976,82.7724,3.5178,RF,train
2025-02-26,FCU_06,0.03057449,1.2282,82.7418,3.615,RF,train
2025-02-27,FCU_06,0.03057628,1.2588,82.7112,3.489,RF,train
2025-02-28,FCU_06,0.03163642,1.2904,82.6796,3.6876,RF,train
2025-03-01,FCU_06,0.03145268,1.3219,82.6481,3.6918,RF,train
2025-03-02,FCU_06,0.03202185,1.3539,82.6161,3.7289,RF,train
2025-03-03,FCU_06,0.0317962,1.3857,82.5843,3.7205,RF,train
2025-03-04,FCU_06,0.0322518,1.418,82.552,3.8554,RF,train
2025-03-05,FCU_06,0.03373629,1.4517,82.5183,4.0706,RF,train
2025-03-06,FCU_06,0.03357941,1.4853,82.4847,3.8273,RF,train
2025-03-07,FCU_06,0.03386966,1.5191,82.4509,4.0218,RF,train
2025-03-08,FCU_06,0.03448242,1.5536,82.4164,4.054,RF,train
2025-03-09,FCU_06,0.03450367,1.5881,82.3819,3.9468,RF,train
2025-03-10,FCU_06,0.03505791,1.6232,82.3468,4.1373,RF,train
2025-03-11,FCU_06,0.03543318,1.6586,82.3114,4.2059,RF,train
2025-03-12,FCU_06,0.03479008,1.6934,82.2766,4.0376,RF,train
2025-03-13,FCU_06,0.03667209,1.7301,82.2399,4.2353,RF,train
2025-03-14,FCU_06,0.03736065,1.7674,82.2026,4.3678,RF,train
2025-03-15,FCU_06,0.03756719,1.805,82.165,4.3988,RF,train
2025-03-16,FCU_06,0.03755997,1.8426,82.1274,4.2503,RF,train
2025-03-17,FCU_06,0.03704024,1.8796,82.0904,4.4983,RF,train
2025-03-18,FCU_06,0.03897549,1.9186,82.0514,4.5353,RF,train
2025-03-19,FCU_06,0.03952971,1.9581,82.0119,4.6262,RF,train
2025-03-20,FCU_06,0.03942373,1.9975,81.9725,4.6178,RF,train
2025-03-21,FCU_06,0.03916207,2.0367,81.9333,4.6535,RF,train
2025-03-22,FCU_06,0.04106481,2.0778,81.8922,4.8516,RF,train
2025-03-23,FCU_06,0.04078369,2.1185,81.8515,4.6669,RF,train
2025-03-24,FCU_06,0.0416373,2.1602,81.8098,4.7768,RF,train
2025-03-25,FCU_06,0.04267257,2.2029,81.7671,4.8251,RF,train
2025-03-26,FCU_06,0.04391415,2.2468,81.7232,4.7845,RF,train
2025-03-27,FCU_06,0.04384097,2.2906,81.6794,4.8043,RF,train
2025-03-28,FCU_06,0.04362744,2.3342,81.6358,5.0031,RF,train
2025-03-29,FCU_06,0.04364145,2.3779,81.5921,4.9756,RF,train
2025-03-30,FCU_06,0.04354123,2.4214,81.5486,4.9453,RF,train
2025-03-31,FCU_06,0.04376296,2.4652,81.5048,4.988,RF,train
2025-04-01,FCU_06,0.0442206,2.5094,81.4606,5.039,RF,train
2025-04-02,FCU_06,0.04542992,2.5548,81.4152,5.2667,RF,train
2025-04-03,FCU_06,0.04660882,2.6014,81.3686,5.3644,RF,train
2025-04-04,FCU_06,0.04736271,2.6488,81.3212,5.3265,RF,train
2025-04-05,FCU_06,0.04741776,2.6962,81.2738,5.3365,RF,train
2025-04-06,FCU_06,0.04709229,2.7433,81.2267,5.2931,RF,train
2025-04-07,FCU_06,0.04762114,2.7909,81.1791,5.4185,RF,train
2025-04-08,FCU_06,0.04768582,2.8386,81.1314,5.3653,RF,train
2025-04-09,FCU_06,0.04831246,2.8869,81.0831,5.4865,RF,train
2025-04-10,FCU_06,0.04953069,2.9365,81.0335,5.7,RF,train
2025-04-11,FCU_06,0.04893043,2.9854,80.9846,5.5002,RF,train
2025-04-12,FCU_06,0.05003575,3.0354,80.9346,5.6843,RF,train
2025-04-13,FCU_06,0.05020623,3.0856,80.8844,5.6677,RF,train
2025-04-14,FCU_06,0.05021718,3.1359,80.8341,5.624,RF,train
2025-04-15,FCU_06,0.05110748,3.187,80.783,5.805,RF,train
2025-04-16,FCU_06,0.05198688,3.2389,80.7311,5.8351,RF,train
2025-04-17,FCU_06,0.05309266,3.292,80.678,5.9514,RF,train
2025-04-18,FCU_06,0.05289955,3.3449,80.6251,5.982,RF,train
2025-04-19,FCU_06,0.05317051,3.3981,80.5719,5.9479,RF,train
2025-04-20,FCU_06,0.05344155,3.4516,80.5184,6.0154,RF,train
2025-04-21,FCU_06,0.05376168,3.5053,80.4647,6.0566,RF,train
2025-04-22,FCU_06,0.0538601,3.5592,80.4108,6.049,RF,train
2025-04-23,FCU_06,0.05384367,3.613,80.357,6.1419,RF,train
2025-04-24,FCU_06,0.05439284,3.6674,80.3026,6.092,RF,train
2025-04-25,FCU_06,0.05571492,3.7231,80.2469,6.1764,RF,train
2025-04-26,FCU_06,0.05653885,3.7797,80.1903,6.2224,RF,train
2025-04-27,FCU_06,0.05681293,3.8365,80.1335,6.1846,RF,train
2025-04-28,FCU_06,0.05666273,3.8931,80.0769,6.2125,RF,train
2025-04-29,FCU_06,0.05711845,3.9503,80.0197,6.2672,RF,train
2025-04-30,FCU_06,0.05737717,4.0076,79.9624,6.3572,RF,train
2025-05-01,FCU_06,0.0576279,4.0653,79.9047,6.3824,RF,train
2025-05-02,FCU_06,0.05793822,4.1232,79.8468,6.5102,RF,train
2025-05-03,FCU_06,0.05859767,4.1818,79.7882,6.4222,RF,train
2025-05-04,FCU_06,0.05940079,4.2412,79.7288,6.552,RF,train
2025-05-05,FCU_06,0.05933994,4.3005,79.6695,6.5375,RF,train
2025-05-06,FCU_06,0.0592927,4.3598,79.6102,6.5768,RF,train
2025-05-07,FCU_06,0.0593246,4.4192,79.5508,6.6062,RF,train
2025-05-08,FCU_06,0.05952784,4.4787,79.4913,6.5337,RF,train
2025-05-09,FCU_06,0.05970951,4.5384,79.4316,6.6594,RF,train
2025-05-10,FCU_06,0.06006164,4.5985,79.3715,6.5894,RF,train
2025-05-11,FCU_06,0.06131835,4.6598,79.3102,6.8149,RF,train
2025-05-12,FCU_06,0.06116294,4.7209,79.2491,6.779,RF,train
2025-05-13,FCU_06,0.06253842,4.7835,79.1865,6.8785,RF,train
2025-05-14,FCU_06,0.06150175,4.845,79.125,6.748,RF,train
2025-05-15,FCU_06,0.06268303,4.9077,79.0623,6.8674,RF,train
2025-05-16,FCU_06,0.06301823,4.9707,78.9993,6.9071,RF,train
2025-05-17,FCU_06,0.06408915,5.0348,78.9352,6.9738,RF,train
2025-05-18,FCU_06,0.06324128,5.098,78.872,6.8861,RF,train
2025-05-19,FCU_06,0.06356867,5.1616,78.8084,6.9085,RF,train
2025-05-20,FCU_06,0.06486391,5.2264,78.7436,6.9113,RF,train
2025-05-21,FCU_06,0.06459408,5.291,78.679,6.9627,RF,train
2025-05-22,FCU_06,0.0649586,5.356,78.614,6.9941,RF,train
2025-05-23,FCU_06,0.06520446,5.4212,78.5488,7.1055,RF,train
2025-05-24,FCU_06,0.06522151,5.4864,78.4836,7.0782,RF,train
2025-05-25,FCU_06,0.06582725,5.5522,78.4178,7.1472,RF,train
2025-05-26,FCU_06,0.06568118,5.6179,78.3521,7.1141,RF,train
2025-05-27,FCU_06,0.06659452,5.6845,78.2855,7.3608,RF,train
2025-05-28,FCU_06,0.06717695,5.7517,78.2183,7.1628,RF,train
2025-05-29,FCU_06,0.0659575,5.8177,78.1523,7.1439,RF,train
2025-05-30,FCU_06,0.06729604,5.885,78.085,7.1035,RF,train
2025-05-31,FCU_06,0.06789936,5.9529,78.0171,7.3559,RF,train
2025-06-01,FCU_06,0.06779921,6.0207,77.9493,7.3064,RF,train
2025-06-02,FCU_06,0.06737778,6.088,77.882,7.2437,RF,train
2025-06-03,FCU_06,0.06742192,6.1555,77.8145,7.1894,RF,train
2025-06-04,FCU_06,0.06877376,6.2242,77.7458,7.4082,RF,train
2025-06-05,FCU_06,0.06840013,6.2926,77.6774,7.3226,RF,train
2025-06-06,FCU_06,0.06662112,6.3592,77.6108,7.2438,RF,train
2025-06-07,FCU_06,0.06849814,6.4277,77.5423,7.3693,RF,train
2025-06-08,FCU_06,0.0677674,6.4955,77.4745,7.2574,RF,train
2025-06-09,FCU_06,0.0684929,6.564,77.406,7.3245,RF,train
2025-06-10,FCU_06,0.06893759,6.6329,77.3371,7.3916,RF,train
2025-06-11,FCU_06,0.06840001,6.7013,77.2687,7.2804,RF,train
2025-06-12,FCU_06,0.06827136,6.7696,77.2004,7.2465,RF,train
2025-06-13,FCU_06,0.06895623,6.8386,77.1314,7.375,RF,train
2025-06-14,FCU_06,0.06827595,6.9068,77.0632,7.2677,RF,train
2025-06-15,FCU_06,0.06908262,6.9759,76.9941,7.3686,RF,train
2025-06-16,FCU_06,0.06930095,7.0452,76.9248,7.3922,RF,train
2025-06-17,FCU_06,0.06894074,7.1142,76.8558,7.3449,RF,train
2025-06-18,FCU_06,0.06846634,7.1826,76.7874,7.2707,RF,train
2025-06-19,FCU_06,0.06905273,7.2517,76.7183,7.3206,RF,train
2025-06-20,FCU_06,0.06928242,7.321,76.649,7.3642,RF,train
2025-06-21,FCU_06,0.06883351,7.3898,76.5802,7.2804,RF,train
2025-06-22,FCU_06,0.0692333,7.459,76.511,7.333,RF,train
2025-06-23,FCU_06,0.06919824,7.5282,76.4418,7.3263,RF,train
2025-06-24,FCU_06,0.06853605,7.5968,76.3732,7.2139,RF,train
2025-06-25,FCU_06,0.0692365,7.666,76.304,7.3077,RF,train
2025-06-26,FCU_06,0.06937241,7.7354,76.2346,7.3212,RF,train
2025-06-27,FCU_06,0.07023852,7.8056,76.1644,7.4346,RF,train
2025-06-28,FCU_06,0.07034055,7.876,76.094,7.4038,RF,train
2025-06-29,FCU_06,0.06984899,7.9458,76.0242,7.3346,RF,train
2025-06-30,FCU_06,0.07037252,8.0162,75.9538,7.4038,RF,train
2025-07-01,FCU_06,0.07046808,8.0867,75.8833,7.4372,RF,train
2025-07-02,FCU_06,0.06923248,8.1559,75.8141,7.2753,RF,train
2025-07-03,FCU_06,0.06881313,8.2247,75.7453,7.1984,RF,train
2025-07-04,FCU_06,0.06899589,8.2937,75.6763,7.2281,RF,train
2025-07-05,FCU_06,0.06837399,8.3621,75.6079,7.1167,RF,train
2025-07-06,FCU_06,0.07001878,8.4321,75.5379,7.3496,RF,train
2025-07-07,FCU_06,0.06961641,8.5017,75.4683,7.2997,RF,train
2025-07-08,FCU_06,0.06857517,8.5703,75.3997,7.1322,RF,train
2025-07-09,FCU_06,0.06851767,8.6388,75.3312,7.1291,RF,train
2025-07-10,FCU_06,0.06909708,8.7079,75.2621,7.2117,RF,train
2025-07-11,FCU_06,0.0684222,8.7763,75.1937,7.1128,RF,train
2025-07-12,FCU_06,0.06846078,8.8448,75.1252,7.099,RF,train
2025-07-13,FCU_06,0.068679,8.9135,75.0565,7.1552,RF,train
2025-07-14,FCU_06,0.06922758,8.9827,74.9873,7.2565,RF,train
2025-07-15,FCU_06,0.06817296,9.0509,74.9191,7.0778,RF,train
2025-07-16,FCU_06,0.06801379,9.1189,74.8511,7.0244,RF,train
2025-07-17,FCU_06,0.06843273,9.1873,74.7827,7.173,RF,train
2025-07-18,FCU_06,0.06805276,9.2554,74.7146,7.1251,RF,train
2025-07-19,FCU_06,0.06801502,9.3234,74.6466,6.9796,RF,train
2025-07-20,FCU_06,0.06870703,9.3921,74.5779,7.144,RF,train
2025-07-21,FCU_06,0.06694399,9.459,74.511,6.9072,RF,train
2025-07-22,FCU_06,0.06691738,9.5259,74.4441,6.879,RF,train
2025-07-23,FCU_06,0.06697958,9.5929,74.3771,6.9,RF,train
2025-07-24,FCU_06,0.06640939,9.6593,74.3107,6.8057,RF,train
2025-07-25,FCU_06,0.06656752,9.7259,74.2441,6.8442,RF,train
2025-07-26,FCU_06,0.06566051,9.7916,74.1784,6.6787,RF,train
2025-07-27,FCU_06,0.06663614,9.8582,74.1118,6.8303,RF,train
2025-07-28,FCU_06,0.06660071,9.9248,74.0452,6.8061,RF,train
2025-07-29,FCU_06,0.06668921,9.9915,73.9785,6.8312,RF,train
2025-07-30,FCU_06,0.06594598,10.0574,73.9126,6.729,RF,train
2025-07-31,FCU_06,0.06623834,10.1237,73.8463,6.7878,RF,train
2025-08-01,FCU_06,0.0654118,10.1891,73.7809,6.7302,RF,train
2025-08-02,FCU_06,0.06416277,10.2532,73.7168,6.542,RF,train
2025-08-03,FCU_06,0.06428757,10.3175,73.6525,6.5402,RF,train
2025-08-04,FCU_06,0.06466372,10.3822,73.5878,6.5485,RF,train
2025-08-05,FCU_06,0.06518335,10.4474,73.5226,6.6782,RF,train
2025-08-06,FCU_06,0.0641875,10.5116,73.4584,6.5045,RF,train
2025-08-07,FCU_06,0.06374975,10.5753,73.3947,6.464,RF,train
2025-08-08,FCU_06,0.06404058,10.6394,73.3306,6.4713,RF,train
2025-08-09,FCU_06,0.06369229,10.703,73.267,6.4235,RF,train
2025-08-10,FCU_06,0.06208693,10.7651,73.2049,6.232,RF,train
2025-08-11,FCU_06,0.06218219,10.8273,73.1427,6.3586,RF,train
2025-08-12,FCU_06,0.06154853,10.8889,73.0811,6.2164,RF,train
2025-08-13,FCU_06,0.06147446,10.9503,73.0197,6.2354,RF,train
2025-08-14,FCU_06,0.06100736,11.0113,72.9587,6.194,RF,train
2025-08-15,FCU_06,0.06080845,11.0722,72.8978,6.172,RF,train
2025-08-16,FCU_06,0.06053424,11.1327,72.8373,6.0233,RF,train
2025-08-17,FCU_06,0.0607165,11.1934,72.7766,6.1062,RF,train
2025-08-18,FCU_06,0.06061807,11.254,72.716,6.0822,RF,train
2025-08-19,FCU_06,0.05927416,11.3133,72.6567,5.886,RF,train
